CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
RRS100,SPC1762,2017-01-23,2017-01-16,7
RRS100,SPC1762,2017-02-01,2017-01-23,9
RRS100,SPC1762,2017-02-03,2017-02-01,2
RRS100,SPC1762,2017-02-13,2017-02-03,10
RRS100,SPC1762,2017-02-17,2017-02-13,4
RRS100,SPC1762,2017-02-27,2017-02-17,10
RRS100,SPC1762,2017-03-02,2017-02-27,3
RRS100,SPC1762,2017-03-13,2017-03-02,11
RRS100,SPC1762,2017-03-15,2017-03-13,2
RRS100,SPC1762,2017-03-20,2017-03-15,5
RRS100,SPC1762,2017-03-29,2017-03-20,9
RRS100,SPC1762,2017-03-31,2017-03-29,2
RRS100,SPC1762,2017-04-03,2017-03-31,3
