CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
MAN163,C2-5260,2017-02-22,2017-02-20,2
MAN163,C2-5260,2017-03-01,2017-02-22,7
MAN163,C2-5260,2017-03-09,2017-03-01,8
MAN163,C2-5260,2017-04-03,2017-03-09,25
MAN163,C2-5260,2017-05-01,2017-04-03,28
MAN163,C2-5260,2017-05-05,2017-05-01,4
MAN163,C2-5260,2017-06-01,2017-05-05,27
MAN163,C2-5260,2017-07-03,2017-06-01,32
MAN163,C2-5260,2017-08-01,2017-07-03,29
MAN163,C2-5260,2017-08-10,2017-08-01,9
MAN163,C2-5260,2017-09-01,2017-08-10,22
MAN163,C2-5260,2017-09-08,2017-09-01,7
MAN163,C2-5260,2017-10-02,2017-09-08,24
MAN163,C2-5260,2017-10-12,2017-10-02,10
MAN163,C2-5260,2017-11-01,2017-10-12,20
MAN163,C2-5260,2017-12-01,2017-11-01,30
