CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
HSB100,10-6148,2017-09-18,2017-08-03,46
HSB100,10-6148,2017-09-19,2017-09-18,1
HSB100,10-6148,2017-09-20,2017-09-19,1
HSB100,10-6148,2017-09-21,2017-09-20,1
HSB100,10-6148,2017-09-22,2017-09-21,1
HSB100,10-6148,2017-09-25,2017-09-22,3
HSB100,10-6148,2017-09-26,2017-09-25,1
HSB100,10-6148,2017-09-27,2017-09-26,1
HSB100,10-6148,2017-09-28,2017-09-27,1
HSB100,10-6148,2017-09-29,2017-09-28,1
HSB100,10-6148,2017-10-02,2017-09-29,3
HSB100,10-6148,2017-10-04,2017-10-02,2
