CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
YSM100,02-5187,2017-01-27,2017-01-25,2
YSM100,02-5187,2017-02-08,2017-01-27,12
YSM100,02-5187,2017-02-10,2017-02-08,2
YSM100,02-5187,2017-03-09,2017-02-10,27
YSM100,02-5187,2017-03-13,2017-03-09,4
YSM100,02-5187,2017-03-16,2017-03-13,3
YSM100,02-5187,2017-04-06,2017-03-16,21
YSM100,02-5187,2017-04-10,2017-04-06,4
YSM100,02-5187,2017-04-19,2017-04-10,9
YSM100,02-5187,2017-05-04,2017-04-19,15
YSM100,02-5187,2017-05-16,2017-05-04,12
YSM100,02-5187,2017-06-05,2017-05-16,20
YSM100,02-5187,2017-06-23,2017-06-05,18
YSM100,02-5187,2017-07-19,2017-06-23,26
YSM100,02-5187,2017-07-26,2017-07-19,7
