CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
DOC193,04-0029,2015-07-27,2015-06-16,41
DOC193,04-0029,2015-09-30,2015-07-27,65
DOC193,04-0029,2015-11-04,2015-09-30,35
DOC193,04-0029,2015-12-03,2015-11-04,29
DOC193,04-0029,2016-01-05,2015-12-03,33
DOC193,04-0029,2016-03-01,2016-01-05,56
DOC193,04-0029,2016-04-01,2016-03-01,31
DOC193,04-0029,2016-05-02,2016-04-01,31
DOC193,04-0029,2016-06-08,2016-05-02,37
DOC193,04-0029,2016-06-23,2016-06-08,15
DOC193,04-0029,2016-08-19,2016-06-23,57
DOC193,04-0029,2016-10-17,2016-08-19,59
DOC193,04-0029,2016-11-21,2016-10-17,35
DOC193,04-0029,2016-12-21,2016-11-21,30
DOC193,04-0029,2017-01-24,2016-12-21,34
DOC193,04-0029,2017-02-03,2017-01-24,10
DOC193,04-0029,2017-03-08,2017-02-03,33
DOC193,04-0029,2017-04-19,2017-03-08,42
DOC193,04-0029,2017-05-01,2017-04-19,12
DOC193,04-0029,2017-05-05,2017-05-01,4
DOC193,04-0029,2017-06-13,2017-05-05,39
DOC193,04-0029,2017-06-28,2017-06-13,15
DOC193,04-0029,2017-07-17,2017-06-28,19
DOC193,04-0029,2017-08-18,2017-07-17,32
DOC193,04-0029,2017-09-18,2017-08-18,31
DOC193,04-0029,2017-10-10,2017-09-18,22
DOC193,04-0029,2017-11-27,2017-10-10,48
