CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
LYN112,02-5874,2017-01-09,2016-12-27,13
LYN112,02-5874,2017-01-19,2017-01-09,10
LYN112,02-5874,2017-02-02,2017-01-19,14
LYN112,02-5874,2017-02-20,2017-02-02,18
LYN112,02-5874,2017-02-27,2017-02-20,7
LYN112,02-5874,2017-03-06,2017-02-27,7
LYN112,02-5874,2017-03-16,2017-03-06,10
LYN112,02-5874,2017-05-08,2017-03-16,53
LYN112,02-5874,2017-05-12,2017-05-08,4
LYN112,02-5874,2017-06-20,2017-05-12,39
LYN112,02-5874,2017-08-09,2017-06-20,50
LYN112,02-5874,2017-08-16,2017-08-09,7
LYN112,02-5874,2017-09-12,2017-08-16,27
LYN112,02-5874,2017-09-18,2017-09-12,6
LYN112,02-5874,2017-10-10,2017-09-18,22
LYN112,02-5874,2017-12-04,2017-10-10,55
