CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
EXT108,02-6228,2016-08-16,2016-08-04,12
EXT108,02-6228,2016-08-24,2016-08-16,8
EXT108,02-6228,2016-09-15,2016-08-24,22
EXT108,02-6228,2016-10-11,2016-09-15,26
EXT108,02-6228,2016-10-18,2016-10-11,7
EXT108,02-6228,2016-11-03,2016-10-18,16
EXT108,02-6228,2016-11-09,2016-11-03,6
EXT108,02-6228,2016-12-03,2016-11-09,24
EXT108,02-6228,2016-12-15,2016-12-03,12
EXT108,02-6228,2017-01-13,2016-12-15,29
EXT108,02-6228,2017-02-02,2017-01-13,20
EXT108,02-6228,2017-02-13,2017-02-02,11
