CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
SIE109,02-4136,2016-09-28,2016-09-20,8
SIE109,02-4136,2016-10-19,2016-09-28,21
SIE109,02-4136,2016-11-18,2016-10-19,30
SIE109,02-4136,2017-01-04,2016-11-18,47
SIE109,02-4136,2017-02-03,2017-01-04,30
SIE109,02-4136,2017-03-28,2017-02-03,53
SIE109,02-4136,2017-05-01,2017-03-28,34
SIE109,02-4136,2017-05-04,2017-05-01,3
SIE109,02-4136,2017-05-19,2017-05-04,15
SIE109,02-4136,2017-06-01,2017-05-19,13
SIE109,02-4136,2017-08-08,2017-06-01,68
SIE109,02-4136,2017-08-10,2017-08-08,2
SIE109,02-4136,2017-09-05,2017-08-10,26
SIE109,02-4136,2017-10-05,2017-09-05,30
SIE109,02-4136,2017-10-18,2017-10-05,13
SIE109,02-4136,2017-10-31,2017-10-18,13
SIE109,02-4136,2017-11-16,2017-10-31,16
