CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
FIE107,02-2802,2016-03-01,2016-01-21,40
FIE107,02-2802,2016-06-29,2016-03-01,120
FIE107,02-2802,2016-08-18,2016-06-29,50
FIE107,02-2802,2016-10-18,2016-08-18,61
FIE107,02-2802,2016-12-08,2016-10-18,51
FIE107,02-2802,2016-12-29,2016-12-08,21
FIE107,02-2802,2017-02-08,2016-12-29,41
FIE107,02-2802,2017-03-01,2017-02-08,21
FIE107,02-2802,2017-05-18,2017-03-01,78
FIE107,02-2802,2017-07-05,2017-05-18,48
FIE107,02-2802,2017-08-09,2017-07-05,35
FIE107,02-2802,2017-09-14,2017-08-09,36
FIE107,02-2802,2017-10-02,2017-09-14,18
FIE107,02-2802,2017-12-04,2017-10-02,63
