CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
COA105,02-6833,2015-06-01,2015-05-20,12
COA105,02-6833,2015-07-20,2015-06-01,49
COA105,02-6833,2015-09-16,2015-07-20,58
COA105,02-6833,2016-10-25,2015-09-16,405
COA105,02-6833,2016-11-21,2016-10-25,27
COA105,02-6833,2016-11-28,2016-11-21,7
COA105,02-6833,2016-12-19,2016-11-28,21
COA105,02-6833,2017-02-13,2016-12-19,56
COA105,02-6833,2017-04-04,2017-02-13,50
COA105,02-6833,2017-04-24,2017-04-04,20
COA105,02-6833,2017-05-08,2017-04-24,14
COA105,02-6833,2017-06-05,2017-05-08,28
COA105,02-6833,2017-08-07,2017-06-05,63
COA105,02-6833,2017-10-03,2017-08-07,57
