CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
LEM111,02-0279,2016-11-10,2016-09-26,45
LEM111,02-0279,2016-12-29,2016-11-10,49
LEM111,02-0279,2017-01-11,2016-12-29,13
LEM111,02-0279,2017-02-06,2017-01-11,26
LEM111,02-0279,2017-03-29,2017-02-06,51
LEM111,02-0279,2017-04-10,2017-03-29,12
LEM111,02-0279,2017-05-15,2017-04-10,35
LEM111,02-0279,2017-06-08,2017-05-15,24
LEM111,02-0279,2017-08-03,2017-06-08,56
LEM111,02-0279,2017-08-30,2017-08-03,27
LEM111,02-0279,2017-09-30,2017-08-30,31
LEM111,02-0279,2017-10-02,2017-09-30,2
