CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
DIR106,02-0228,2016-01-05,2015-12-02,34
DIR106,02-0228,2016-01-26,2016-01-05,21
DIR106,02-0228,2016-03-01,2016-01-26,35
DIR106,02-0228,2016-03-08,2016-03-01,7
DIR106,02-0228,2016-06-01,2016-03-08,85
DIR106,02-0228,2016-06-13,2016-06-01,12
DIR106,02-0228,2016-08-01,2016-06-13,49
DIR106,02-0228,2016-12-08,2016-08-01,129
DIR106,02-0228,2017-01-03,2016-12-08,26
DIR106,02-0228,2017-01-18,2017-01-03,15
DIR106,02-0228,2017-02-01,2017-01-18,14
DIR106,02-0228,2017-03-02,2017-02-01,29
DIR106,02-0228,2017-03-10,2017-03-02,8
DIR106,02-0228,2017-04-06,2017-03-10,27
DIR106,02-0228,2017-05-25,2017-04-06,49
DIR106,02-0228,2017-07-12,2017-05-25,48
DIR106,02-0228,2017-07-13,2017-07-12,1
