CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
MCM104,02-0435,2015-11-30,2015-10-19,42
MCM104,02-0435,2015-12-21,2015-11-30,21
MCM104,02-0435,2016-02-22,2015-12-21,63
MCM104,02-0435,2016-03-21,2016-02-22,28
MCM104,02-0435,2016-04-25,2016-03-21,35
MCM104,02-0435,2016-08-22,2016-04-25,119
MCM104,02-0435,2016-09-26,2016-08-22,35
MCM104,02-0435,2016-11-21,2016-09-26,56
MCM104,02-0435,2016-12-19,2016-11-21,28
MCM104,02-0435,2017-02-27,2016-12-19,70
MCM104,02-0435,2017-03-21,2017-02-27,22
MCM104,02-0435,2017-05-31,2017-03-21,71
MCM104,02-0435,2017-10-05,2017-05-31,127
