CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
DOW125,02-1112,2016-05-03,2016-03-22,42
DOW125,02-1112,2016-07-01,2016-05-03,59
DOW125,02-1112,2016-09-08,2016-07-01,69
DOW125,02-1112,2016-09-29,2016-09-08,21
DOW125,02-1112,2016-11-02,2016-09-29,34
DOW125,02-1112,2016-12-10,2016-11-02,38
DOW125,02-1112,2017-01-09,2016-12-10,30
DOW125,02-1112,2017-01-30,2017-01-09,21
DOW125,02-1112,2017-02-03,2017-01-30,4
DOW125,02-1112,2017-03-27,2017-02-03,52
DOW125,02-1112,2017-06-01,2017-03-27,66
DOW125,02-1112,2017-06-06,2017-06-01,5
DOW125,02-1112,2017-07-10,2017-06-06,34
DOW125,02-1112,2017-08-15,2017-07-10,36
