CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
BRI154,C2-5629,2015-06-10,2015-05-16,25
BRI154,C2-5629,2015-07-14,2015-06-10,34
BRI154,C2-5629,2015-08-03,2015-07-14,20
BRI154,C2-5629,2015-09-02,2015-08-03,30
BRI154,C2-5629,2015-10-07,2015-09-02,35
BRI154,C2-5629,2015-11-02,2015-10-07,26
BRI154,C2-5629,2015-12-01,2015-11-02,29
BRI154,C2-5629,2016-01-05,2015-12-01,35
BRI154,C2-5629,2016-02-25,2016-01-05,51
BRI154,C2-5629,2016-03-21,2016-02-25,25
BRI154,C2-5629,2016-04-04,2016-03-21,14
BRI154,C2-5629,2016-05-16,2016-04-04,42
BRI154,C2-5629,2016-06-13,2016-05-16,28
BRI154,C2-5629,2016-07-13,2016-06-13,30
BRI154,C2-5629,2016-09-19,2016-07-13,68
BRI154,C2-5629,2016-10-17,2016-09-19,28
BRI154,C2-5629,2016-11-14,2016-10-17,28
BRI154,C2-5629,2016-12-20,2016-11-14,36
BRI154,C2-5629,2017-02-01,2016-12-20,43
BRI154,C2-5629,2017-05-22,2017-02-01,110
