CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
CON164,06-5453,2015-05-26,2015-05-05,21
CON164,06-5453,2015-06-01,2015-05-26,6
CON164,06-5453,2015-06-04,2015-06-01,3
CON164,06-5453,2015-06-15,2015-06-04,11
CON164,06-5453,2015-06-18,2015-06-15,3
CON164,06-5453,2015-06-22,2015-06-18,4
CON164,06-5453,2015-07-06,2015-06-22,14
CON164,06-5453,2015-08-03,2015-07-06,28
CON164,06-5453,2015-08-10,2015-08-03,7
CON164,06-5453,2015-08-27,2015-08-10,17
CON164,06-5453,2015-09-02,2015-08-27,6
CON164,06-5453,2015-09-11,2015-09-02,9
CON164,06-5453,2015-09-29,2015-09-11,18
