CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
VER107,02-4531,2015-07-11,2015-05-21,51
VER107,02-4531,2015-07-21,2015-07-11,10
VER107,02-4531,2015-09-09,2015-07-21,50
VER107,02-4531,2015-09-24,2015-09-09,15
VER107,02-4531,2015-10-03,2015-09-24,9
VER107,02-4531,2015-11-11,2015-10-03,39
VER107,02-4531,2015-12-10,2015-11-11,29
VER107,02-4531,2016-01-06,2015-12-10,27
VER107,02-4531,2016-02-02,2016-01-06,27
VER107,02-4531,2017-02-16,2016-02-02,380
VER107,02-4531,2017-04-04,2017-02-16,47
VER107,02-4531,2017-05-17,2017-04-04,43
VER107,02-4531,2017-06-07,2017-05-17,21
VER107,02-4531,2017-06-29,2017-06-07,22
VER107,02-4531,2017-07-11,2017-06-29,12
VER107,02-4531,2017-07-18,2017-07-11,7
VER107,02-4531,2017-08-05,2017-07-18,18
VER107,02-4531,2017-09-05,2017-08-05,31
VER107,02-4531,2017-09-07,2017-09-05,2
VER107,02-4531,2017-09-27,2017-09-07,20
VER107,02-4531,2017-10-03,2017-09-27,6
VER107,02-4531,2017-10-19,2017-10-03,16
VER107,02-4531,2017-11-21,2017-10-19,33
