CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
MCS105,02-0567,2015-07-09,2015-05-05,65
MCS105,02-0567,2015-08-17,2015-07-09,39
MCS105,02-0567,2015-09-14,2015-08-17,28
MCS105,02-0567,2015-10-03,2015-09-14,19
MCS105,02-0567,2015-10-28,2015-10-03,25
MCS105,02-0567,2015-11-16,2015-10-28,19
MCS105,02-0567,2015-11-25,2015-11-16,9
MCS105,02-0567,2015-11-30,2015-11-25,5
MCS105,02-0567,2015-12-29,2015-11-30,29
MCS105,02-0567,2016-02-08,2015-12-29,41
MCS105,02-0567,2016-02-17,2016-02-08,9
MCS105,02-0567,2016-03-31,2016-02-17,43
MCS105,02-0567,2016-04-25,2016-03-31,25
MCS105,02-0567,2016-05-17,2016-04-25,22
MCS105,02-0567,2016-06-06,2016-05-17,20
MCS105,02-0567,2016-06-29,2016-06-06,23
MCS105,02-0567,2016-07-25,2016-06-29,26
MCS105,02-0567,2016-08-01,2016-07-25,7
MCS105,02-0567,2017-05-22,2016-08-01,294
