CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
NIA103,C2-1104,2016-02-08,2016-01-26,13
NIA103,C2-1104,2016-02-20,2016-02-08,12
NIA103,C2-1104,2016-04-01,2016-02-20,41
NIA103,C2-1104,2016-06-01,2016-04-01,61
NIA103,C2-1104,2016-07-01,2016-06-01,30
NIA103,C2-1104,2016-08-01,2016-07-01,31
NIA103,C2-1104,2016-09-01,2016-08-01,31
NIA103,C2-1104,2016-10-03,2016-09-01,32
NIA103,C2-1104,2016-11-01,2016-10-03,29
NIA103,C2-1104,2016-12-02,2016-11-01,31
NIA103,C2-1104,2017-01-03,2016-12-02,32
NIA103,C2-1104,2017-02-01,2017-01-03,29
NIA103,C2-1104,2017-04-03,2017-02-01,61
NIA103,C2-1104,2017-05-02,2017-04-03,29
