CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
AMC101,02-6693,2016-11-02,2016-09-20,43
AMC101,02-6693,2016-11-21,2016-11-02,19
AMC101,02-6693,2016-12-22,2016-11-21,31
AMC101,02-6693,2017-03-20,2016-12-22,88
AMC101,02-6693,2017-04-20,2017-03-20,31
AMC101,02-6693,2017-06-15,2017-04-20,56
AMC101,02-6693,2017-07-17,2017-06-15,32
AMC101,02-6693,2017-08-09,2017-07-17,23
AMC101,02-6693,2017-08-14,2017-08-09,5
AMC101,02-6693,2017-08-16,2017-08-14,2
AMC101,02-6693,2017-09-06,2017-08-16,21
AMC101,02-6693,2017-09-27,2017-09-06,21
AMC101,02-6693,2017-10-16,2017-09-27,19
AMC101,02-6693,2017-11-10,2017-10-16,25
AMC101,02-6693,2017-11-15,2017-11-10,5
AMC101,02-6693,2017-11-28,2017-11-15,13
AMC101,02-6693,2017-12-06,2017-11-28,8
