CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
VAR107,01-3797,2016-08-11,2016-08-10,1
VAR107,01-3797,2016-09-06,2016-08-11,26
VAR107,01-3797,2016-10-07,2016-09-06,31
VAR107,01-3797,2016-11-04,2016-10-07,28
VAR107,01-3797,2016-12-07,2016-11-04,33
VAR107,01-3797,2017-01-10,2016-12-07,34
VAR107,01-3797,2017-01-31,2017-01-10,21
VAR107,01-3797,2017-02-07,2017-01-31,7
VAR107,01-3797,2017-03-06,2017-02-07,27
VAR107,01-3797,2017-04-04,2017-03-06,29
VAR107,01-3797,2017-04-26,2017-04-04,22
VAR107,01-3797,2017-05-03,2017-04-26,7
VAR107,01-3797,2017-05-23,2017-05-03,20
VAR107,01-3797,2017-06-05,2017-05-23,13
VAR107,01-3797,2017-07-03,2017-06-05,28
VAR107,01-3797,2017-07-06,2017-07-03,3
VAR107,01-3797,2017-07-21,2017-07-06,15
VAR107,01-3797,2017-08-04,2017-07-21,14
VAR107,01-3797,2017-08-21,2017-08-04,17
VAR107,01-3797,2017-09-14,2017-08-21,24
VAR107,01-3797,2017-10-12,2017-09-14,28
VAR107,01-3797,2017-11-10,2017-10-12,29
VAR107,01-3797,2017-11-13,2017-11-10,3
VAR107,01-3797,2017-12-06,2017-11-13,23
