CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
FPP101,02-7292,2016-03-03,2015-10-12,143
FPP101,02-7292,2016-04-06,2016-03-03,34
FPP101,02-7292,2016-06-02,2016-04-06,57
FPP101,02-7292,2016-06-03,2016-06-02,1
FPP101,02-7292,2016-07-07,2016-06-03,34
FPP101,02-7292,2016-08-09,2016-07-07,33
FPP101,02-7292,2016-09-06,2016-08-09,28
FPP101,02-7292,2016-10-05,2016-09-06,29
FPP101,02-7292,2016-11-18,2016-10-05,44
FPP101,02-7292,2017-07-18,2016-11-18,242
FPP101,02-7292,2017-08-10,2017-07-18,23
FPP101,02-7292,2017-12-07,2017-08-10,119
