CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
KEY124,SPC1498,2016-05-04,2016-03-30,35
KEY124,SPC1498,2016-05-25,2016-05-04,21
KEY124,SPC1498,2016-07-18,2016-05-25,54
KEY124,SPC1498,2016-08-01,2016-07-18,14
KEY124,SPC1498,2016-08-08,2016-08-01,7
KEY124,SPC1498,2016-09-26,2016-08-08,49
KEY124,SPC1498,2016-10-25,2016-09-26,29
KEY124,SPC1498,2016-11-16,2016-10-25,22
KEY124,SPC1498,2016-11-21,2016-11-16,5
KEY124,SPC1498,2016-12-01,2016-11-21,10
KEY124,SPC1498,2016-12-05,2016-12-01,4
KEY124,SPC1498,2016-12-20,2016-12-05,15
KEY124,SPC1498,2016-12-28,2016-12-20,8
KEY124,SPC1498,2017-01-05,2016-12-28,8
KEY124,SPC1498,2017-01-10,2017-01-05,5
KEY124,SPC1498,2017-01-24,2017-01-10,14
KEY124,SPC1498,2017-02-09,2017-01-24,16
KEY124,SPC1498,2017-03-10,2017-02-09,29
KEY124,SPC1498,2017-03-15,2017-03-10,5
