CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
SCR115,B1-4414,2017-02-07,2017-01-23,15
SCR115,B1-4414,2017-02-17,2017-02-07,10
SCR115,B1-4414,2017-02-20,2017-02-17,3
SCR115,B1-4414,2017-02-27,2017-02-20,7
SCR115,B1-4414,2017-03-17,2017-02-27,18
SCR115,B1-4414,2017-04-18,2017-03-17,32
SCR115,B1-4414,2017-04-26,2017-04-18,8
SCR115,B1-4414,2017-05-02,2017-04-26,6
SCR115,B1-4414,2017-05-08,2017-05-02,6
SCR115,B1-4414,2017-05-15,2017-05-08,7
SCR115,B1-4414,2017-05-16,2017-05-15,1
SCR115,B1-4414,2017-06-14,2017-05-16,29
SCR115,B1-4414,2017-06-16,2017-06-14,2
