CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
PDR101,10-7450,2017-08-02,2017-05-23,71
PDR101,10-7450,2017-08-03,2017-08-02,1
PDR101,10-7450,2017-08-04,2017-08-03,1
PDR101,10-7450,2017-08-07,2017-08-04,3
PDR101,10-7450,2017-08-08,2017-08-07,1
PDR101,10-7450,2017-08-10,2017-08-08,2
PDR101,10-7450,2017-08-15,2017-08-10,5
PDR101,10-7450,2017-08-17,2017-08-15,2
PDR101,10-7450,2017-08-21,2017-08-17,4
PDR101,10-7450,2017-08-22,2017-08-21,1
PDR101,10-7450,2017-08-23,2017-08-22,1
PDR101,10-7450,2017-08-29,2017-08-23,6
PDR101,10-7450,2017-08-31,2017-08-29,2
PDR101,10-7450,2017-09-01,2017-08-31,1
PDR101,10-7450,2017-09-05,2017-09-01,4
PDR101,10-7450,2017-09-06,2017-09-05,1
PDR101,10-7450,2017-09-07,2017-09-06,1
PDR101,10-7450,2017-09-11,2017-09-07,4
PDR101,10-7450,2017-09-13,2017-09-11,2
PDR101,10-7450,2017-09-18,2017-09-13,5
PDR101,10-7450,2017-09-19,2017-09-18,1
PDR101,10-7450,2017-09-20,2017-09-19,1
PDR101,10-7450,2017-09-28,2017-09-20,8
PDR101,10-7450,2017-10-02,2017-09-28,4
PDR101,10-7450,2017-10-16,2017-10-02,14
PDR101,10-7450,2017-11-30,2017-10-16,45
PDR101,10-7450,2017-12-04,2017-11-30,4
PDR101,10-7450,2017-12-05,2017-12-04,1
PDR101,10-7450,2017-12-08,2017-12-05,3
