CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
CRO149,09-9577,2015-10-26,2015-10-19,7
CRO149,09-9577,2015-11-30,2015-10-26,35
CRO149,09-9577,2015-12-10,2015-11-30,10
CRO149,09-9577,2016-01-07,2015-12-10,28
CRO149,09-9577,2016-01-26,2016-01-07,19
CRO149,09-9577,2016-04-08,2016-01-26,73
CRO149,09-9577,2016-05-04,2016-04-08,26
CRO149,09-9577,2016-05-20,2016-05-04,16
CRO149,09-9577,2016-05-31,2016-05-20,11
CRO149,09-9577,2016-06-27,2016-05-31,27
CRO149,09-9577,2016-07-28,2016-06-27,31
CRO149,09-9577,2016-08-01,2016-07-28,4
CRO149,09-9577,2016-08-15,2016-08-01,14
CRO149,09-9577,2016-08-18,2016-08-15,3
CRO149,09-9577,2016-08-25,2016-08-18,7
CRO149,09-9577,2016-08-29,2016-08-25,4
CRO149,09-9577,2016-09-13,2016-08-29,15
CRO149,09-9577,2017-01-04,2016-09-13,113
CRO149,09-9577,2017-01-23,2017-01-04,19
CRO149,09-9577,2017-01-25,2017-01-23,2
CRO149,09-9577,2017-06-12,2017-01-25,138
CRO149,09-9577,2017-06-26,2017-06-12,14
CRO149,09-9577,2017-07-19,2017-06-26,23
CRO149,09-9577,2017-08-09,2017-07-19,21
CRO149,09-9577,2017-08-15,2017-08-09,6
CRO149,09-9577,2017-08-21,2017-08-15,6
CRO149,09-9577,2017-10-03,2017-08-21,43
