CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
SYM101,02-7698,2016-08-31,2016-08-24,7
SYM101,02-7698,2016-09-21,2016-08-31,21
SYM101,02-7698,2016-12-21,2016-09-21,91
SYM101,02-7698,2017-03-29,2016-12-21,98
SYM101,02-7698,2017-08-23,2017-03-29,147
SYM101,02-7698,2017-08-30,2017-08-23,7
SYM101,02-7698,2017-09-06,2017-08-30,7
SYM101,02-7698,2017-09-20,2017-09-06,14
SYM101,02-7698,2017-09-27,2017-09-20,7
SYM101,02-7698,2017-10-18,2017-09-27,21
SYM101,02-7698,2017-10-25,2017-10-18,7
SYM101,02-7698,2017-11-01,2017-10-25,7
SYM101,02-7698,2017-11-15,2017-11-01,14
