CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
ORL104,02-4114,2015-05-22,2015-05-21,1
ORL104,02-4114,2015-05-28,2015-05-22,6
ORL104,02-4114,2015-05-29,2015-05-28,1
ORL104,02-4114,2015-12-16,2015-05-29,201
ORL104,02-4114,2016-07-22,2015-12-16,219
ORL104,02-4114,2017-08-29,2016-07-22,403
ORL104,02-4114,2017-09-05,2017-08-29,7
ORL104,02-4114,2017-09-07,2017-09-05,2
ORL104,02-4114,2017-10-06,2017-09-07,29
ORL104,02-4114,2017-10-13,2017-10-06,7
ORL104,02-4114,2017-10-23,2017-10-13,10
ORL104,02-4114,2017-11-06,2017-10-23,14
ORL104,02-4114,2017-12-01,2017-11-06,25
ORL104,02-4114,2017-12-04,2017-12-01,3
