CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
TOW170,02-1190,2017-03-01,2017-02-09,20
TOW170,02-1190,2017-03-09,2017-03-01,8
TOW170,02-1190,2017-03-15,2017-03-09,6
TOW170,02-1190,2017-03-27,2017-03-15,12
TOW170,02-1190,2017-03-28,2017-03-27,1
TOW170,02-1190,2017-04-05,2017-03-28,8
TOW170,02-1190,2017-04-10,2017-04-05,5
TOW170,02-1190,2017-04-13,2017-04-10,3
TOW170,02-1190,2017-04-17,2017-04-13,4
TOW170,02-1190,2017-04-24,2017-04-17,7
TOW170,02-1190,2017-05-01,2017-04-24,7
TOW170,02-1190,2017-05-09,2017-05-01,8
TOW170,02-1190,2017-05-26,2017-05-09,17
TOW170,02-1190,2017-06-16,2017-05-26,21
TOW170,02-1190,2017-06-21,2017-06-16,5
TOW170,02-1190,2017-07-12,2017-06-21,21
