CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
RUS119,08-0785,2016-01-26,2015-12-31,26
RUS119,08-0785,2016-02-24,2016-01-26,29
RUS119,08-0785,2016-03-28,2016-02-24,33
RUS119,08-0785,2016-05-03,2016-03-28,36
RUS119,08-0785,2016-05-24,2016-05-03,21
RUS119,08-0785,2016-08-22,2016-05-24,90
RUS119,08-0785,2016-09-08,2016-08-22,17
RUS119,08-0785,2016-10-13,2016-09-08,35
RUS119,08-0785,2016-12-06,2016-10-13,54
RUS119,08-0785,2017-01-05,2016-12-06,30
RUS119,08-0785,2017-07-12,2017-01-05,188
RUS119,08-0785,2017-08-30,2017-07-12,49
