CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
BER156,B1-4414,2015-05-04,2015-05-01,3
BER156,B1-4414,2015-05-06,2015-05-04,2
BER156,B1-4414,2015-05-12,2015-05-06,6
BER156,B1-4414,2015-05-22,2015-05-12,10
BER156,B1-4414,2015-05-28,2015-05-22,6
BER156,B1-4414,2015-06-10,2015-05-28,13
BER156,B1-4414,2015-06-11,2015-06-10,1
BER156,B1-4414,2015-06-12,2015-06-11,1
BER156,B1-4414,2015-06-29,2015-06-12,17
BER156,B1-4414,2015-07-01,2015-06-29,2
BER156,B1-4414,2015-07-08,2015-07-01,7
BER156,B1-4414,2015-07-13,2015-07-08,5
BER156,B1-4414,2015-07-20,2015-07-13,7
BER156,B1-4414,2015-07-30,2015-07-20,10
BER156,B1-4414,2015-08-04,2015-07-30,5
BER156,B1-4414,2015-08-07,2015-08-04,3
BER156,B1-4414,2015-08-13,2015-08-07,6
BER156,B1-4414,2015-08-17,2015-08-13,4
BER156,B1-4414,2015-08-19,2015-08-17,2
BER156,B1-4414,2015-08-21,2015-08-19,2
BER156,B1-4414,2015-08-27,2015-08-21,6
BER156,B1-4414,2015-09-02,2015-08-27,6
BER156,B1-4414,2015-09-08,2015-09-02,6
BER156,B1-4414,2015-09-15,2015-09-08,7
BER156,B1-4414,2015-09-21,2015-09-15,6
BER156,B1-4414,2015-09-22,2015-09-21,1
BER156,B1-4414,2015-09-29,2015-09-22,7
BER156,B1-4414,2015-10-05,2015-09-29,6
BER156,B1-4414,2015-10-08,2015-10-05,3
BER156,B1-4414,2015-10-20,2015-10-08,12
BER156,B1-4414,2015-10-22,2015-10-20,2
BER156,B1-4414,2015-10-24,2015-10-22,2
BER156,B1-4414,2015-10-26,2015-10-24,2
BER156,B1-4414,2015-10-30,2015-10-26,4
BER156,B1-4414,2015-11-02,2015-10-30,3
BER156,B1-4414,2015-11-13,2015-11-02,11
BER156,B1-4414,2015-11-16,2015-11-13,3
BER156,B1-4414,2015-11-18,2015-11-16,2
BER156,B1-4414,2015-11-19,2015-11-18,1
BER156,B1-4414,2015-11-20,2015-11-19,1
BER156,B1-4414,2015-11-23,2015-11-20,3
BER156,B1-4414,2015-11-24,2015-11-23,1
BER156,B1-4414,2015-12-02,2015-11-24,8
BER156,B1-4414,2015-12-11,2015-12-02,9
BER156,B1-4414,2015-12-23,2015-12-11,12
BER156,B1-4414,2015-12-28,2015-12-23,5
BER156,B1-4414,2015-12-30,2015-12-28,2
BER156,B1-4414,2016-01-04,2015-12-30,5
BER156,B1-4414,2016-01-05,2016-01-04,1
BER156,B1-4414,2016-01-18,2016-01-05,13
BER156,B1-4414,2016-02-01,2016-01-18,14
BER156,B1-4414,2016-02-04,2016-02-01,3
BER156,B1-4414,2016-04-01,2016-02-04,57
BER156,B1-4414,2016-04-04,2016-04-01,3
BER156,B1-4414,2016-04-28,2016-04-04,24
BER156,B1-4414,2016-05-05,2016-04-28,7
BER156,B1-4414,2016-05-11,2016-05-05,6
BER156,B1-4414,2016-05-20,2016-05-11,9
BER156,B1-4414,2016-06-01,2016-05-20,12
BER156,B1-4414,2016-06-07,2016-06-01,6
BER156,B1-4414,2016-06-20,2016-06-07,13
BER156,B1-4414,2016-06-23,2016-06-20,3
BER156,B1-4414,2016-06-28,2016-06-23,5
BER156,B1-4414,2016-07-01,2016-06-28,3
BER156,B1-4414,2016-07-07,2016-07-01,6
BER156,B1-4414,2016-07-11,2016-07-07,4
BER156,B1-4414,2016-07-13,2016-07-11,2
BER156,B1-4414,2016-07-15,2016-07-13,2
BER156,B1-4414,2016-07-22,2016-07-15,7
BER156,B1-4414,2016-07-28,2016-07-22,6
BER156,B1-4414,2016-08-01,2016-07-28,4
BER156,B1-4414,2016-08-02,2016-08-01,1
BER156,B1-4414,2016-08-04,2016-08-02,2
BER156,B1-4414,2016-08-10,2016-08-04,6
BER156,B1-4414,2016-08-15,2016-08-10,5
BER156,B1-4414,2016-08-23,2016-08-15,8
BER156,B1-4414,2016-08-29,2016-08-23,6
BER156,B1-4414,2016-09-02,2016-08-29,4
BER156,B1-4414,2016-09-07,2016-09-02,5
BER156,B1-4414,2016-09-14,2016-09-07,7
BER156,B1-4414,2016-09-15,2016-09-14,1
BER156,B1-4414,2016-09-29,2016-09-15,14
BER156,B1-4414,2016-10-07,2016-09-29,8
BER156,B1-4414,2016-11-17,2016-10-07,41
BER156,B1-4414,2016-11-21,2016-11-17,4
BER156,B1-4414,2016-12-01,2016-11-21,10
BER156,B1-4414,2016-12-05,2016-12-01,4
BER156,B1-4414,2016-12-07,2016-12-05,2
BER156,B1-4414,2016-12-08,2016-12-07,1
BER156,B1-4414,2017-01-03,2016-12-08,26
BER156,B1-4414,2017-01-16,2017-01-03,13
BER156,B1-4414,2017-01-19,2017-01-16,3
BER156,B1-4414,2017-02-06,2017-01-19,18
BER156,B1-4414,2017-02-08,2017-02-06,2
BER156,B1-4414,2017-02-14,2017-02-08,6
BER156,B1-4414,2017-05-03,2017-02-14,78
BER156,B1-4414,2017-05-08,2017-05-03,5
BER156,B1-4414,2017-05-19,2017-05-08,11
BER156,B1-4414,2017-06-06,2017-05-19,18
