CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
KYM101,06-1467,2017-01-31,2017-01-30,1
KYM101,06-1467,2017-02-09,2017-01-31,9
KYM101,06-1467,2017-03-07,2017-02-09,26
KYM101,06-1467,2017-04-03,2017-03-07,27
KYM101,06-1467,2017-04-07,2017-04-03,4
KYM101,06-1467,2017-06-12,2017-04-07,66
KYM101,06-1467,2017-06-15,2017-06-12,3
KYM101,06-1467,2017-08-09,2017-06-15,55
KYM101,06-1467,2017-09-01,2017-08-09,23
KYM101,06-1467,2017-09-18,2017-09-01,17
KYM101,06-1467,2017-09-21,2017-09-18,3
KYM101,06-1467,2017-10-10,2017-09-21,19
