CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
JDP100,02-0581,2015-07-20,2015-06-11,39
JDP100,02-0581,2015-09-21,2015-07-20,63
JDP100,02-0581,2016-01-21,2015-09-21,122
JDP100,02-0581,2016-03-15,2016-01-21,54
JDP100,02-0581,2016-04-13,2016-03-15,29
JDP100,02-0581,2016-05-18,2016-04-13,35
JDP100,02-0581,2016-06-16,2016-05-18,29
JDP100,02-0581,2016-07-12,2016-06-16,26
JDP100,02-0581,2016-07-27,2016-07-12,15
JDP100,02-0581,2016-09-06,2016-07-27,41
JDP100,02-0581,2016-09-16,2016-09-06,10
JDP100,02-0581,2016-10-11,2016-09-16,25
JDP100,02-0581,2016-11-01,2016-10-11,21
JDP100,02-0581,2016-11-05,2016-11-01,4
