CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
EHA102,B1-4414,2015-06-12,2015-06-08,4
EHA102,B1-4414,2015-11-02,2015-06-12,143
EHA102,B1-4414,2016-01-12,2015-11-02,71
EHA102,B1-4414,2016-06-13,2016-01-12,153
EHA102,B1-4414,2016-08-02,2016-06-13,50
EHA102,B1-4414,2016-08-30,2016-08-02,28
EHA102,B1-4414,2016-08-31,2016-08-30,1
EHA102,B1-4414,2016-09-07,2016-08-31,7
EHA102,B1-4414,2016-09-23,2016-09-07,16
EHA102,B1-4414,2016-10-07,2016-09-23,14
EHA102,B1-4414,2016-10-10,2016-10-07,3
EHA102,B1-4414,2016-10-21,2016-10-10,11
EHA102,B1-4414,2017-06-22,2016-10-21,244
EHA102,B1-4414,2017-10-10,2017-06-22,110
EHA102,B1-4414,2017-11-20,2017-10-10,41
