CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
LED105,02-8623,2015-08-04,2015-07-02,33
LED105,02-8623,2015-08-17,2015-08-04,13
LED105,02-8623,2015-09-02,2015-08-17,16
LED105,02-8623,2015-09-11,2015-09-02,9
LED105,02-8623,2015-09-21,2015-09-11,10
LED105,02-8623,2015-10-12,2015-09-21,21
LED105,02-8623,2015-11-12,2015-10-12,31
LED105,02-8623,2016-02-17,2015-11-12,97
LED105,02-8623,2016-04-21,2016-02-17,64
LED105,02-8623,2016-09-12,2016-04-21,144
LED105,02-8623,2016-09-13,2016-09-12,1
LED105,02-8623,2016-09-29,2016-09-13,16
