CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
VIP105,01-4422,2015-11-04,2015-10-15,20
VIP105,01-4422,2015-11-10,2015-11-04,6
VIP105,01-4422,2015-11-25,2015-11-10,15
VIP105,01-4422,2015-12-11,2015-11-25,16
VIP105,01-4422,2015-12-17,2015-12-11,6
VIP105,01-4422,2015-12-30,2015-12-17,13
VIP105,01-4422,2016-01-11,2015-12-30,12
VIP105,01-4422,2016-11-28,2016-01-11,322
VIP105,01-4422,2016-12-07,2016-11-28,9
VIP105,01-4422,2017-01-11,2016-12-07,35
VIP105,01-4422,2017-01-27,2017-01-11,16
VIP105,01-4422,2017-02-23,2017-01-27,27
VIP105,01-4422,2017-02-28,2017-02-23,5
VIP105,01-4422,2017-03-06,2017-02-28,6
VIP105,01-4422,2017-03-23,2017-03-06,17
VIP105,01-4422,2017-04-03,2017-03-23,11
VIP105,01-4422,2017-04-17,2017-04-03,14
VIP105,01-4422,2017-04-24,2017-04-17,7
VIP105,01-4422,2017-05-03,2017-04-24,9
VIP105,01-4422,2017-07-17,2017-05-03,75
VIP105,01-4422,2017-08-22,2017-07-17,36
VIP105,01-4422,2017-09-01,2017-08-22,10
VIP105,01-4422,2017-10-24,2017-09-01,53
VIP105,01-4422,2017-11-22,2017-10-24,29
VIP105,01-4422,2017-11-29,2017-11-22,7
VIP105,01-4422,2017-11-30,2017-11-29,1
VIP105,01-4422,2017-12-11,2017-11-30,11
