CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
RAB101,02-2935,2015-06-27,2015-05-14,44
RAB101,02-2935,2015-07-23,2015-06-27,26
RAB101,02-2935,2015-09-19,2015-07-23,58
RAB101,02-2935,2015-09-22,2015-09-19,3
RAB101,02-2935,2015-10-05,2015-09-22,13
RAB101,02-2935,2015-10-08,2015-10-05,3
RAB101,02-2935,2015-10-21,2015-10-08,13
RAB101,02-2935,2015-11-18,2015-10-21,28
RAB101,02-2935,2015-12-02,2015-11-18,14
RAB101,02-2935,2015-12-12,2015-12-02,10
RAB101,02-2935,2015-12-17,2015-12-12,5
RAB101,02-2935,2017-05-02,2015-12-17,502
RAB101,02-2935,2017-05-25,2017-05-02,23
