CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
KDD100,02-2987,2016-05-02,2016-03-08,55
KDD100,02-2987,2016-05-03,2016-05-02,1
KDD100,02-2987,2016-06-03,2016-05-03,31
KDD100,02-2987,2016-06-14,2016-06-03,11
KDD100,02-2987,2016-07-01,2016-06-14,17
KDD100,02-2987,2016-08-08,2016-07-01,38
KDD100,02-2987,2016-08-23,2016-08-08,15
KDD100,02-2987,2016-09-06,2016-08-23,14
KDD100,02-2987,2016-09-27,2016-09-06,21
KDD100,02-2987,2016-10-14,2016-09-27,17
KDD100,02-2987,2016-11-01,2016-10-14,18
KDD100,02-2987,2016-11-18,2016-11-01,17
KDD100,02-2987,2016-12-02,2016-11-18,14
KDD100,02-2987,2016-12-15,2016-12-02,13
KDD100,02-2987,2017-01-03,2016-12-15,19
KDD100,02-2987,2017-01-19,2017-01-03,16
KDD100,02-2987,2017-01-31,2017-01-19,12
